entry,at,order
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T03:05:29.281Z,160990232928200
"""travis @ KSAenvQzCz"" folds",2021-01-06T03:05:08.899Z,160990230890000
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T03:05:06.996Z,160990230699700
"""Cody @ HO1vaicBKi"" posts a big blind of 20",2021-01-06T03:05:05.036Z,160990230503708
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-06T03:05:05.036Z,160990230503707
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (600) | #3 ""Tony @ I8y9iW09Dh"" (305) | #7 ""Cody @ HO1vaicBKi"" (1030) | #8 ""Asher @ 19TVcwV9oC"" (1210) | #9 ""travis @ KSAenvQzCz"" (1855)",2021-01-06T03:05:05.036Z,160990230503701
"-- starting hand #37  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-06T03:05:05.036Z,160990230503700
"-- ending hand #36 --",2021-01-06T03:04:59.007Z,160990229900803
"""Gautam @ XR0UMSLq50"" shows a K♠, 8♠.",2021-01-06T03:04:59.007Z,160990229900802
"""Asher @ 19TVcwV9oC"" collected 640 from pot with Pair, J's (combination: J♥, J♠, 10♦, 8♣, 6♦)",2021-01-06T03:04:59.007Z,160990229900801
"""Asher @ 19TVcwV9oC"" shows a 10♦, J♥.",2021-01-06T03:04:59.007Z,160990229900800
"""Asher @ 19TVcwV9oC"" checks",2021-01-06T03:04:58.199Z,160990229820000
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T03:04:50.945Z,160990229094600
"River: J♠, 3♠, 5♣, 6♦ [8♣]",2021-01-06T03:03:28.796Z,160990220880200
"""Asher @ 19TVcwV9oC"" checks",2021-01-06T03:03:27.986Z,160990220798900
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T03:03:25.425Z,160990220542700
"Turn: J♠, 3♠, 5♣ [6♦]",2021-01-06T03:02:59.515Z,160990217951800
"""Gautam @ XR0UMSLq50"" calls 200",2021-01-06T03:02:58.706Z,160990217870600
"""Asher @ 19TVcwV9oC"" raises to 200",2021-01-06T03:02:46.701Z,160990216670200
"""Cody @ HO1vaicBKi"" folds",2021-01-06T03:02:44.071Z,160990216407200
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T03:02:43.225Z,160990216322600
"""Gautam @ XR0UMSLq50"" bets 100",2021-01-06T03:02:42.340Z,160990216234100
"Flop:  [J♠, 3♠, 5♣]",2021-01-06T03:02:24.918Z,160990214491900
"""Asher @ 19TVcwV9oC"" calls 60",2021-01-06T03:02:24.113Z,160990214411400
"""Cody @ HO1vaicBKi"" calls 60",2021-01-06T03:02:23.270Z,160990214327100
"""Tony @ I8y9iW09Dh"" calls 60",2021-01-06T03:02:12.079Z,160990213208000
"""Gautam @ XR0UMSLq50"" raises to 60",2021-01-06T03:01:56.309Z,160990211630900
"""travis @ KSAenvQzCz"" folds",2021-01-06T03:01:22.052Z,160990208205300
"""Asher @ 19TVcwV9oC"" calls 20",2021-01-06T03:01:21.198Z,160990208119900
"""Cody @ HO1vaicBKi"" calls 20",2021-01-06T03:01:17.694Z,160990207769500
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-06T03:01:13.470Z,160990207347108
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-06T03:01:13.470Z,160990207347107
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (860) | #3 ""Tony @ I8y9iW09Dh"" (365) | #7 ""Cody @ HO1vaicBKi"" (1090) | #8 ""Asher @ 19TVcwV9oC"" (830) | #9 ""travis @ KSAenvQzCz"" (1855)",2021-01-06T03:01:13.470Z,160990207347101
"-- starting hand #36  (No Limit Texas Hold'em) (dealer: ""travis @ KSAenvQzCz"") --",2021-01-06T03:01:13.470Z,160990207347100
"-- ending hand #35 --",2021-01-06T03:01:10.554Z,160990207055502
"""Gautam @ XR0UMSLq50"" collected 130 from pot",2021-01-06T03:01:10.554Z,160990207055501
"Uncalled bet of 60 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T03:01:10.554Z,160990207055500
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T03:01:09.747Z,160990206974800
"""Gautam @ XR0UMSLq50"" bets 60",2021-01-06T03:01:07.654Z,160990206765500
"Flop:  [Q♣, K♥, A♠]",2021-01-06T03:00:58.523Z,160990205852500
"""Gautam @ XR0UMSLq50"" calls 60",2021-01-06T03:00:57.719Z,160990205772000
"""travis @ KSAenvQzCz"" folds",2021-01-06T03:00:50.439Z,160990205044000
"""Asher @ 19TVcwV9oC"" raises to 60",2021-01-06T03:00:44.548Z,160990204454900
"""Cody @ HO1vaicBKi"" folds",2021-01-06T03:00:41.221Z,160990204122200
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T03:00:40.360Z,160990204037200
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T03:00:33.746Z,160990203374708
"""travis @ KSAenvQzCz"" posts a small blind of 10",2021-01-06T03:00:33.746Z,160990203374707
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (790) | #3 ""Tony @ I8y9iW09Dh"" (365) | #7 ""Cody @ HO1vaicBKi"" (1090) | #8 ""Asher @ 19TVcwV9oC"" (890) | #9 ""travis @ KSAenvQzCz"" (1865)",2021-01-06T03:00:33.746Z,160990203374701
"-- starting hand #35  (No Limit Texas Hold'em) (dealer: ""Asher @ 19TVcwV9oC"") --",2021-01-06T03:00:33.746Z,160990203374700
"-- ending hand #34 --",2021-01-06T03:00:30.827Z,160990203082702
"""Gautam @ XR0UMSLq50"" collected 360 from pot",2021-01-06T03:00:30.827Z,160990203082701
"Uncalled bet of 80 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T03:00:30.827Z,160990203082700
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T03:00:30.017Z,160990203001700
"""Cody @ HO1vaicBKi"" folds",2021-01-06T03:00:29.187Z,160990202918800
"""Gautam @ XR0UMSLq50"" raises to 160",2021-01-06T03:00:24.071Z,160990202407100
"""Asher @ 19TVcwV9oC"" bets 80",2021-01-06T03:00:11.321Z,160990201132200
"Flop:  [A♥, 10♣, 5♦]",2021-01-06T03:00:05.001Z,160990200500900
"""Gautam @ XR0UMSLq50"" calls 60",2021-01-06T03:00:04.178Z,160990200418000
"""travis @ KSAenvQzCz"" folds",2021-01-06T02:59:57.830Z,160990199783100
"""Asher @ 19TVcwV9oC"" calls 60",2021-01-06T02:59:52.366Z,160990199236700
"""Cody @ HO1vaicBKi"" raises to 60",2021-01-06T02:59:50.810Z,160990199081100
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T02:59:44.404Z,160990198440500
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T02:59:43.525Z,160990198352600
"""travis @ KSAenvQzCz"" posts a big blind of 20",2021-01-06T02:59:35.223Z,160990197522408
"""Asher @ 19TVcwV9oC"" posts a small blind of 10",2021-01-06T02:59:35.223Z,160990197522407
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (570) | #3 ""Tony @ I8y9iW09Dh"" (365) | #7 ""Cody @ HO1vaicBKi"" (1150) | #8 ""Asher @ 19TVcwV9oC"" (1030) | #9 ""travis @ KSAenvQzCz"" (1885)",2021-01-06T02:59:35.223Z,160990197522401
"-- starting hand #34  (No Limit Texas Hold'em) (dealer: ""Cody @ HO1vaicBKi"") --",2021-01-06T02:59:35.223Z,160990197522400
"-- ending hand #33 --",2021-01-06T02:59:32.298Z,160990197229902
"""Cody @ HO1vaicBKi"" collected 120 from pot",2021-01-06T02:59:32.298Z,160990197229901
"Uncalled bet of 60 returned to ""Cody @ HO1vaicBKi""",2021-01-06T02:59:32.298Z,160990197229900
"""travis @ KSAenvQzCz"" folds",2021-01-06T02:59:31.490Z,160990197149100
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T02:59:14.991Z,160990195499100
"""Cody @ HO1vaicBKi"" bets 60",2021-01-06T02:59:14.157Z,160990195415800
"Flop:  [K♠, A♦, Q♠]",2021-01-06T02:59:06.963Z,160990194696500
"""Asher @ 19TVcwV9oC"" calls 40",2021-01-06T02:59:06.155Z,160990194615600
"""Cody @ HO1vaicBKi"" calls 40",2021-01-06T02:59:04.379Z,160990194438000
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T02:58:51.233Z,160990193123400
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T02:58:50.348Z,160990193034900
"""travis @ KSAenvQzCz"" raises to 40",2021-01-06T02:58:46.778Z,160990192677900
"""Asher @ 19TVcwV9oC"" posts a big blind of 20",2021-01-06T02:58:40.030Z,160990192003108
"""Cody @ HO1vaicBKi"" posts a small blind of 10",2021-01-06T02:58:40.030Z,160990192003107
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (570) | #3 ""Tony @ I8y9iW09Dh"" (365) | #7 ""Cody @ HO1vaicBKi"" (1070) | #8 ""Asher @ 19TVcwV9oC"" (1070) | #9 ""travis @ KSAenvQzCz"" (1925)",2021-01-06T02:58:40.030Z,160990192003101
"-- starting hand #33  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-06T02:58:40.030Z,160990192003100
"""travis @ KSAenvQzCz"" shows a 9♠, 7♠.",2021-01-06T02:58:37.766Z,160990191776700
"-- ending hand #32 --",2021-01-06T02:58:36.387Z,160990191638802
"""travis @ KSAenvQzCz"" collected 240 from pot",2021-01-06T02:58:36.387Z,160990191638801
"Uncalled bet of 240 returned to ""travis @ KSAenvQzCz""",2021-01-06T02:58:36.387Z,160990191638800
"""Cody @ HO1vaicBKi"" folds",2021-01-06T02:58:35.579Z,160990191558000
"""travis @ KSAenvQzCz"" bets 240",2021-01-06T02:58:23.522Z,160990190352300
"""Cody @ HO1vaicBKi"" checks",2021-01-06T02:58:14.029Z,160990189403000
"River: 8♦, 10♦, J♥, K♠ [5♣]",2021-01-06T02:58:10.179Z,160990189018700
"""Cody @ HO1vaicBKi"" calls 60",2021-01-06T02:58:09.368Z,160990188936900
"""travis @ KSAenvQzCz"" bets 60",2021-01-06T02:58:07.520Z,160990188752100
"""Cody @ HO1vaicBKi"" checks",2021-01-06T02:58:00.943Z,160990188094400
"Turn: 8♦, 10♦, J♥ [K♠]",2021-01-06T02:57:50.125Z,160990187012700
"""Cody @ HO1vaicBKi"" calls 30",2021-01-06T02:57:49.321Z,160990186932200
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T02:57:47.769Z,160990186777000
"""travis @ KSAenvQzCz"" bets 30",2021-01-06T02:57:35.262Z,160990185526300
"""Cody @ HO1vaicBKi"" checks",2021-01-06T02:57:28.077Z,160990184807800
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T02:57:21.100Z,160990184110100
"Flop:  [8♦, 10♦, J♥]",2021-01-06T02:57:17.737Z,160990183773900
"""Cody @ HO1vaicBKi"" checks",2021-01-06T02:57:16.904Z,160990183690500
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-06T02:57:14.728Z,160990183472900
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T02:57:11.252Z,160990183125300
"""travis @ KSAenvQzCz"" calls 20",2021-01-06T02:57:05.366Z,160990182536700
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T02:56:43.570Z,160990180357100
"""Cody @ HO1vaicBKi"" posts a big blind of 20",2021-01-06T02:56:41.033Z,160990180103408
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-06T02:56:41.033Z,160990180103407
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (570) | #3 ""Tony @ I8y9iW09Dh"" (385) | #7 ""Cody @ HO1vaicBKi"" (1180) | #8 ""Asher @ 19TVcwV9oC"" (1070) | #9 ""travis @ KSAenvQzCz"" (1795)",2021-01-06T02:56:41.033Z,160990180103401
"-- starting hand #32  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-06T02:56:41.033Z,160990180103400
"-- ending hand #31 --",2021-01-06T02:56:38.112Z,160990179811602
"""travis @ KSAenvQzCz"" collected 60 from pot",2021-01-06T02:56:38.112Z,160990179811601
"Uncalled bet of 40 returned to ""travis @ KSAenvQzCz""",2021-01-06T02:56:38.112Z,160990179811600
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T02:56:37.303Z,160990179730300
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T02:56:36.426Z,160990179642700
"""travis @ KSAenvQzCz"" bets 40",2021-01-06T02:56:23.577Z,160990178357800
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T02:56:04.578Z,160990176457900
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T02:55:39.388Z,160990173938900
"Turn: 5♥, 8♠, Q♦ [9♦]",2021-01-06T02:55:11.562Z,160990171156400
"""travis @ KSAenvQzCz"" checks",2021-01-06T02:55:10.753Z,160990171075300
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T02:55:07.527Z,160990170752800
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T02:55:03.503Z,160990170350400
"Flop:  [5♥, 8♠, Q♦]",2021-01-06T02:54:55.769Z,160990169577000
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T02:54:54.963Z,160990169496400
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T02:54:54.075Z,160990169407600
"""travis @ KSAenvQzCz"" calls 20",2021-01-06T02:54:51.620Z,160990169162100
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T02:54:38.257Z,160990167825800
"""Cody @ HO1vaicBKi"" folds",2021-01-06T02:54:37.423Z,160990167742400
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-06T02:54:35.506Z,160990167550808
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-06T02:54:35.506Z,160990167550807
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (590) | #3 ""Tony @ I8y9iW09Dh"" (405) | #7 ""Cody @ HO1vaicBKi"" (1180) | #8 ""Asher @ 19TVcwV9oC"" (1070) | #9 ""travis @ KSAenvQzCz"" (1755)",2021-01-06T02:54:35.506Z,160990167550801
"-- starting hand #31  (No Limit Texas Hold'em) (dealer: ""travis @ KSAenvQzCz"") --",2021-01-06T02:54:35.506Z,160990167550800
"-- ending hand #30 --",2021-01-06T02:54:32.594Z,160990167259502
"""Asher @ 19TVcwV9oC"" collected 150 from pot",2021-01-06T02:54:32.594Z,160990167259501
"Uncalled bet of 60 returned to ""Asher @ 19TVcwV9oC""",2021-01-06T02:54:32.594Z,160990167259500
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T02:54:31.783Z,160990167178400
"""Asher @ 19TVcwV9oC"" bets 60",2021-01-06T02:54:29.745Z,160990166974600
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T02:54:26.210Z,160990166621100
"River: Q♥, J♣, J♥, 6♠ [10♠]",2021-01-06T02:54:21.673Z,160990166167900
"""Asher @ 19TVcwV9oC"" checks",2021-01-06T02:54:20.867Z,160990166086800
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T02:54:18.693Z,160990165869600
"Turn: Q♥, J♣, J♥ [6♠]",2021-01-06T02:54:16.945Z,160990165695000
"""Asher @ 19TVcwV9oC"" checks",2021-01-06T02:54:16.134Z,160990165613500
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T02:54:13.506Z,160990165350600
"Flop:  [Q♥, J♣, J♥]",2021-01-06T02:54:00.782Z,160990164078300
"""Tony @ I8y9iW09Dh"" calls 60",2021-01-06T02:53:59.976Z,160990163997700
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T02:53:44.988Z,160990162499000
"""travis @ KSAenvQzCz"" folds",2021-01-06T02:53:39.207Z,160990161920800
"""Asher @ 19TVcwV9oC"" raises to 60",2021-01-06T02:53:34.904Z,160990161490500
"""Cody @ HO1vaicBKi"" folds",2021-01-06T02:53:30.909Z,160990161091000
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-06T02:53:30.058Z,160990161005900
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T02:53:19.006Z,160990159900808
"""travis @ KSAenvQzCz"" posts a small blind of 10",2021-01-06T02:53:19.006Z,160990159900807
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (610) | #3 ""Tony @ I8y9iW09Dh"" (465) | #7 ""Cody @ HO1vaicBKi"" (1180) | #8 ""Asher @ 19TVcwV9oC"" (980) | #9 ""travis @ KSAenvQzCz"" (1765)",2021-01-06T02:53:19.006Z,160990159900801
"-- starting hand #30  (No Limit Texas Hold'em) (dealer: ""Asher @ 19TVcwV9oC"") --",2021-01-06T02:53:19.006Z,160990159900800
"-- ending hand #29 --",2021-01-06T02:53:12.990Z,160990159299202
"""travis @ KSAenvQzCz"" collected 340 from pot with Flush, Ks High (combination: K♠, Q♠, 7♠, 5♠, 2♠)",2021-01-06T02:53:12.990Z,160990159299201
"""travis @ KSAenvQzCz"" shows a K♠, 2♠.",2021-01-06T02:53:12.990Z,160990159299200
"""Tony @ I8y9iW09Dh"" calls 75",2021-01-06T02:53:12.178Z,160990159217900
"""travis @ KSAenvQzCz"" bets 75",2021-01-06T02:52:57.612Z,160990157761200
"River: A♦, 5♠, 7♠, 7♦ [Q♠]",2021-01-06T02:52:13.113Z,160990153311700
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T02:52:12.306Z,160990153230700
"""travis @ KSAenvQzCz"" checks",2021-01-06T02:52:06.943Z,160990152694400
"Turn: A♦, 5♠, 7♠ [7♦]",2021-01-06T02:51:47.306Z,160990150730800
"""Tony @ I8y9iW09Dh"" calls 30",2021-01-06T02:51:46.500Z,160990150650000
"""travis @ KSAenvQzCz"" bets 30",2021-01-06T02:50:42.504Z,160990144250500
"Flop:  [A♦, 5♠, 7♠]",2021-01-06T02:50:24.078Z,160990142407900
"""travis @ KSAenvQzCz"" calls 60",2021-01-06T02:50:23.262Z,160990142326300
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T02:50:21.655Z,160990142165600
"""Cody @ HO1vaicBKi"" folds",2021-01-06T02:50:20.826Z,160990142082700
"""Tony @ I8y9iW09Dh"" raises to 60",2021-01-06T02:50:12.633Z,160990141263400
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T02:50:09.951Z,160990140995200
"""travis @ KSAenvQzCz"" posts a big blind of 20",2021-01-06T02:50:07.530Z,160990140753108
"""Asher @ 19TVcwV9oC"" posts a small blind of 10",2021-01-06T02:50:07.530Z,160990140753107
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (610) | #3 ""Tony @ I8y9iW09Dh"" (630) | #7 ""Cody @ HO1vaicBKi"" (1180) | #8 ""Asher @ 19TVcwV9oC"" (990) | #9 ""travis @ KSAenvQzCz"" (1590)",2021-01-06T02:50:07.530Z,160990140753101
"-- starting hand #29  (No Limit Texas Hold'em) (dealer: ""Cody @ HO1vaicBKi"") --",2021-01-06T02:50:07.530Z,160990140753100
"-- ending hand #28 --",2021-01-06T02:50:04.581Z,160990140458202
"""Asher @ 19TVcwV9oC"" collected 80 from pot",2021-01-06T02:50:04.581Z,160990140458201
"Uncalled bet of 80 returned to ""Asher @ 19TVcwV9oC""",2021-01-06T02:50:04.581Z,160990140458200
"""Cody @ HO1vaicBKi"" folds",2021-01-06T02:50:03.775Z,160990140377600
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T02:50:02.933Z,160990140293400
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T02:49:51.604Z,160990139160500
"""Asher @ 19TVcwV9oC"" bets 80",2021-01-06T02:49:36.201Z,160990137620200
"""Cody @ HO1vaicBKi"" checks",2021-01-06T02:49:32.451Z,160990137245600
"Flop:  [7♦, 5♠, 2♦]",2021-01-06T02:49:28.474Z,160990136847500
"""Asher @ 19TVcwV9oC"" checks",2021-01-06T02:49:27.670Z,160990136767000
"""Cody @ HO1vaicBKi"" calls 20",2021-01-06T02:49:26.832Z,160990136683300
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-06T02:49:25.442Z,160990136544300
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T02:49:24.560Z,160990136456100
"""travis @ KSAenvQzCz"" folds",2021-01-06T02:49:12.832Z,160990135283300
"""Asher @ 19TVcwV9oC"" posts a big blind of 20",2021-01-06T02:49:02.843Z,160990134284408
"""Cody @ HO1vaicBKi"" posts a small blind of 10",2021-01-06T02:49:02.843Z,160990134284407
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (630) | #3 ""Tony @ I8y9iW09Dh"" (650) | #7 ""Cody @ HO1vaicBKi"" (1200) | #8 ""Asher @ 19TVcwV9oC"" (930) | #9 ""travis @ KSAenvQzCz"" (1590)",2021-01-06T02:49:02.843Z,160990134284401
"-- starting hand #28  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-06T02:49:02.843Z,160990134284400
"""travis @ KSAenvQzCz"" shows a 2♥, 7♦.",2021-01-06T02:48:59.615Z,160990133961500
"-- ending hand #27 --",2021-01-06T02:48:56.311Z,160990133631702
"""Gautam @ XR0UMSLq50"" collected 150 from pot with Flush, Qc High (combination: Q♣, 5♣, 4♣, 3♣, 2♣)",2021-01-06T02:48:56.311Z,160990133631701
"""Gautam @ XR0UMSLq50"" shows a 5♣, 3♣.",2021-01-06T02:48:56.311Z,160990133631700
"""Cody @ HO1vaicBKi"" calls 50",2021-01-06T02:48:55.493Z,160990133549400
"""Gautam @ XR0UMSLq50"" bets 50",2021-01-06T02:48:54.166Z,160990133416700
"""Cody @ HO1vaicBKi"" checks",2021-01-06T02:48:44.434Z,160990132443500
"River: 4♦, 4♣, Q♣, 4♥ [2♣]",2021-01-06T02:48:35.932Z,160990131593700
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T02:48:35.121Z,160990131512200
"""Cody @ HO1vaicBKi"" checks",2021-01-06T02:48:20.688Z,160990130068900
"Turn: 4♦, 4♣, Q♣ [4♥]",2021-01-06T02:48:14.635Z,160990129463700
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T02:48:13.830Z,160990129383100
"""Cody @ HO1vaicBKi"" checks",2021-01-06T02:48:07.171Z,160990128717100
"Flop:  [4♦, 4♣, Q♣]",2021-01-06T02:48:03.073Z,160990128307400
"""Cody @ HO1vaicBKi"" checks",2021-01-06T02:48:02.268Z,160990128226900
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T02:47:55.361Z,160990127536200
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T02:47:54.481Z,160990127448200
"""travis @ KSAenvQzCz"" folds",2021-01-06T02:47:51.666Z,160990127167000
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T02:47:40.150Z,160990126015100
"""Cody @ HO1vaicBKi"" posts a big blind of 20",2021-01-06T02:47:38.347Z,160990125834808
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-06T02:47:38.347Z,160990125834807
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (550) | #3 ""Tony @ I8y9iW09Dh"" (660) | #7 ""Cody @ HO1vaicBKi"" (1270) | #8 ""Asher @ 19TVcwV9oC"" (930) | #9 ""travis @ KSAenvQzCz"" (1590)",2021-01-06T02:47:38.347Z,160990125834801
"-- starting hand #27  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-06T02:47:38.347Z,160990125834800
"-- ending hand #26 --",2021-01-06T02:47:35.430Z,160990125543102
"""Asher @ 19TVcwV9oC"" collected 50 from pot",2021-01-06T02:47:35.430Z,160990125543101
"Uncalled bet of 40 returned to ""Asher @ 19TVcwV9oC""",2021-01-06T02:47:35.430Z,160990125543100
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T02:47:34.624Z,160990125462400
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T02:47:33.741Z,160990125374100
"""travis @ KSAenvQzCz"" folds",2021-01-06T02:47:15.492Z,160990123549300
"""Asher @ 19TVcwV9oC"" raises to 60",2021-01-06T02:47:11.123Z,160990123112400
"""Cody @ HO1vaicBKi"" folds",2021-01-06T02:47:04.959Z,160990122496000
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-06T02:46:39.140Z,160990119914108
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-06T02:46:39.140Z,160990119914107
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (560) | #3 ""Tony @ I8y9iW09Dh"" (680) | #7 ""Cody @ HO1vaicBKi"" (1270) | #8 ""Asher @ 19TVcwV9oC"" (900) | #9 ""travis @ KSAenvQzCz"" (1590)",2021-01-06T02:46:39.140Z,160990119914101
"-- starting hand #26  (No Limit Texas Hold'em) (dealer: ""travis @ KSAenvQzCz"") --",2021-01-06T02:46:39.140Z,160990119914100
"-- ending hand #25 --",2021-01-06T02:46:36.224Z,160990119622502
"""Gautam @ XR0UMSLq50"" collected 40 from pot",2021-01-06T02:46:36.224Z,160990119622501
"Uncalled bet of 20 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T02:46:36.224Z,160990119622500
"""travis @ KSAenvQzCz"" folds",2021-01-06T02:46:35.405Z,160990119540600
"""Gautam @ XR0UMSLq50"" bets 20",2021-01-06T02:46:31.383Z,160990119138300
"""travis @ KSAenvQzCz"" checks",2021-01-06T02:46:28.708Z,160990118870900
"Flop:  [10♠, A♥, 4♥]",2021-01-06T02:46:23.993Z,160990118399400
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T02:46:23.166Z,160990118316700
"""travis @ KSAenvQzCz"" calls 20",2021-01-06T02:46:01.291Z,160990116129200
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T02:45:59.223Z,160990115922400
"""Cody @ HO1vaicBKi"" folds",2021-01-06T02:45:58.393Z,160990115839400
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T02:45:57.071Z,160990115707200
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T02:45:50.632Z,160990115063308
"""travis @ KSAenvQzCz"" posts a small blind of 10",2021-01-06T02:45:50.632Z,160990115063307
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (540) | #3 ""Tony @ I8y9iW09Dh"" (680) | #7 ""Cody @ HO1vaicBKi"" (1270) | #8 ""Asher @ 19TVcwV9oC"" (900) | #9 ""travis @ KSAenvQzCz"" (1610)",2021-01-06T02:45:50.632Z,160990115063301
"-- starting hand #25  (No Limit Texas Hold'em) (dealer: ""Asher @ 19TVcwV9oC"") --",2021-01-06T02:45:50.632Z,160990115063300
"""Asher @ 19TVcwV9oC"" shows a 9♥, 9♦.",2021-01-06T02:45:45.752Z,160990114575300
"""Tony @ I8y9iW09Dh"" shows a 2♦, K♦.",2021-01-06T02:45:44.969Z,160990114497000
"-- ending hand #24 --",2021-01-06T02:45:43.600Z,160990114360202
"""travis @ KSAenvQzCz"" collected 460 from pot with Two Pair, A's & J's (combination: A♦, A♥, J♦, J♣, 10♣)",2021-01-06T02:45:43.600Z,160990114360201
"""travis @ KSAenvQzCz"" shows a 7♣, A♦.",2021-01-06T02:45:43.600Z,160990114360100
"""Asher @ 19TVcwV9oC"" calls 80",2021-01-06T02:45:42.794Z,160990114279500
"""travis @ KSAenvQzCz"" bets 80",2021-01-06T02:45:40.758Z,160990114075900
"""Asher @ 19TVcwV9oC"" checks",2021-01-06T02:45:33.870Z,160990113387100
"River: 10♣, J♦, J♣, A♥ [4♥]",2021-01-06T02:45:30.583Z,160990113058700
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T02:45:29.778Z,160990112977900
"""travis @ KSAenvQzCz"" calls 60",2021-01-06T02:45:28.900Z,160990112890100
"""Asher @ 19TVcwV9oC"" bets 60",2021-01-06T02:45:16.481Z,160990111648200
"Turn: 10♣, J♦, J♣ [A♥]",2021-01-06T02:45:09.947Z,160990110994900
