entry,at,order
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:45:45.178Z,161050954517900
"""BJ @ ZvsiqtjDfV"" raises to 509 and go all in",2021-01-13T03:44:14.711Z,161050945471100
"""Tuts 2021 @ jmPBr71waH"" bets 120",2021-01-13T03:44:11.888Z,161050945188900
"River: 10♥, 5♦, 5♠, 6♥ [K♦]",2021-01-13T03:44:01.760Z,161050944176500
"""Tuts 2021 @ jmPBr71waH"" calls 20",2021-01-13T03:44:00.945Z,161050944094900
"""BJ @ ZvsiqtjDfV"" bets 20",2021-01-13T03:43:54.913Z,161050943491400
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T03:43:45.078Z,161050942507900
"Turn: 10♥, 5♦, 5♠ [6♥]",2021-01-13T03:43:41.233Z,161050942123500
"""Tuts 2021 @ jmPBr71waH"" calls 40",2021-01-13T03:43:40.425Z,161050942042600
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T03:43:29.785Z,161050940978600
"""Cody @ HO1vaicBKi"" folds",2021-01-13T03:43:17.913Z,161050939791400
"""BJ @ ZvsiqtjDfV"" bets 40",2021-01-13T03:43:16.497Z,161050939649800
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T03:43:11.788Z,161050939178900
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T03:43:07.531Z,161050938753200
"""Cody @ HO1vaicBKi"" checks",2021-01-13T03:43:02.551Z,161050938255200
"Flop:  [10♥, 5♦, 5♠]",2021-01-13T03:43:00.039Z,161050938004100
"""Cody @ HO1vaicBKi"" calls 60",2021-01-13T03:42:59.223Z,161050937922400
"""BJ @ ZvsiqtjDfV"" calls 60",2021-01-13T03:42:55.642Z,161050937564400
"""Tuts 2021 @ jmPBr71waH"" calls 60",2021-01-13T03:42:54.807Z,161050937480800
"""Gautam @ XR0UMSLq50"" raises to 60",2021-01-13T03:42:48.503Z,161050936850400
"""Cody @ HO1vaicBKi"" calls 20",2021-01-13T03:42:37.623Z,161050935762400
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:42:35.098Z,161050935509900
"""BJ @ ZvsiqtjDfV"" calls 20",2021-01-13T03:42:34.269Z,161050935427000
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:42:33.424Z,161050935342400
"""trav 2.0 @ KSAenvQzCz"" folds",2021-01-13T03:42:32.538Z,161050935253900
"""Tuts 2021 @ jmPBr71waH"" calls 20",2021-01-13T03:42:31.669Z,161050935167300
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:42:27.018Z,161050934701900
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-13T03:42:20.609Z,161050934061111
"""Cody @ HO1vaicBKi"" posts a small blind of 10",2021-01-13T03:42:20.609Z,161050934061110
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (629) | #2 ""Asher @ 19TVcwV9oC"" (364) | #3 ""Cody @ HO1vaicBKi"" (1240) | #5 ""Gautam @ XR0UMSLq50"" (3529) | #6 ""Ravi @ xn9mvyMGGz"" (1836) | #8 ""Tuts 2021 @ jmPBr71waH"" (920) | #9 ""trav 2.0 @ KSAenvQzCz"" (970) | #10 ""Tony @ I8y9iW09Dh"" (3512)",2021-01-13T03:42:20.609Z,161050934061101
"-- starting hand #45  (No Limit Texas Hold'em) (dealer: ""Asher @ 19TVcwV9oC"") --",2021-01-13T03:42:20.609Z,161050934061100
"""Ravi @ xn9mvyMGGz"" shows a 5♥, 5♣.",2021-01-13T03:42:18.987Z,161050933898800
"""BJ @ ZvsiqtjDfV"" shows a Q♦, A♣.",2021-01-13T03:42:17.872Z,161050933787300
"""Tony @ I8y9iW09Dh"" shows a A♥, J♣.",2021-01-13T03:42:15.424Z,161050933542400
"-- ending hand #44 --",2021-01-13T03:42:13.083Z,161050933308502
"""Gautam @ XR0UMSLq50"" collected 860 from pot with Two Pair, K's & 8's (combination: K♥, K♠, 8♦, 8♠, 10♠)",2021-01-13T03:42:13.083Z,161050933308501
"""Gautam @ XR0UMSLq50"" shows a 10♠, K♥.",2021-01-13T03:42:13.083Z,161050933308500
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T03:42:12.277Z,161050933227800
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T03:42:09.907Z,161050932990800
"River: 8♦, 8♠, K♠, 6♣ [2♣]",2021-01-13T03:42:04.414Z,161050932442200
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T03:42:03.608Z,161050932360800
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T03:41:57.007Z,161050931700800
"Turn: 8♦, 8♠, K♠ [6♣]",2021-01-13T03:41:46.106Z,161050930610900
"""BJ @ ZvsiqtjDfV"" calls 215",2021-01-13T03:41:45.292Z,161050930529300
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:41:36.576Z,161050929657600
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:41:35.680Z,161050929568100
"""Gautam @ XR0UMSLq50"" bets 215",2021-01-13T03:41:30.721Z,161050929072200
"Flop:  [8♦, 8♠, K♠]",2021-01-13T03:41:18.313Z,161050927831500
"""Tony @ I8y9iW09Dh"" calls 100",2021-01-13T03:41:17.500Z,161050927750100
"""Ravi @ xn9mvyMGGz"" calls 100",2021-01-13T03:41:06.933Z,161050926693400
"""Gautam @ XR0UMSLq50"" calls 100",2021-01-13T03:41:04.916Z,161050926491600
"""Cody @ HO1vaicBKi"" folds",2021-01-13T03:40:56.809Z,161050925681000
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:40:55.965Z,161050925596600
"""BJ @ ZvsiqtjDfV"" raises to 100",2021-01-13T03:40:55.134Z,161050925513400
"""Tony @ I8y9iW09Dh"" calls 60",2021-01-13T03:40:51.909Z,161050925191000
"""trav 2.0 @ KSAenvQzCz"" folds",2021-01-13T03:40:50.308Z,161050925030800
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:40:49.456Z,161050924945700
"""Ravi @ xn9mvyMGGz"" calls 60",2021-01-13T03:40:48.610Z,161050924861100
"""Gautam @ XR0UMSLq50"" raises to 60",2021-01-13T03:40:44.512Z,161050924451300
"""Cody @ HO1vaicBKi"" posts a big blind of 20",2021-01-13T03:40:22.940Z,161050922294311
"""Asher @ 19TVcwV9oC"" posts a small blind of 10",2021-01-13T03:40:22.940Z,161050922294310
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (944) | #2 ""Asher @ 19TVcwV9oC"" (374) | #3 ""Cody @ HO1vaicBKi"" (1260) | #5 ""Gautam @ XR0UMSLq50"" (2984) | #6 ""Ravi @ xn9mvyMGGz"" (1936) | #8 ""Tuts 2021 @ jmPBr71waH"" (920) | #9 ""trav 2.0 @ KSAenvQzCz"" (970) | #10 ""Tony @ I8y9iW09Dh"" (3612)",2021-01-13T03:40:22.940Z,161050922294301
"-- starting hand #44  (No Limit Texas Hold'em) (dealer: ""BJ @ ZvsiqtjDfV"") --",2021-01-13T03:40:22.940Z,161050922294300
"-- ending hand #43 --",2021-01-13T03:40:20.030Z,161050922003002
"""Ravi @ xn9mvyMGGz"" collected 100 from pot",2021-01-13T03:40:20.030Z,161050922003001
"Uncalled bet of 100 returned to ""Ravi @ xn9mvyMGGz""",2021-01-13T03:40:20.030Z,161050922003000
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T03:40:19.221Z,161050921922200
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:40:02.860Z,161050920286100
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T03:40:02.019Z,161050920201900
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:40:01.153Z,161050920115400
"""Ravi @ xn9mvyMGGz"" bets 100",2021-01-13T03:39:49.101Z,161050918910200
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T03:39:43.502Z,161050918350200
"""Asher @ 19TVcwV9oC"" checks",2021-01-13T03:39:39.764Z,161050917976500
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T03:39:36.835Z,161050917683600
"Turn: 9♦, K♦, 8♥ [5♣]",2021-01-13T03:39:32.288Z,161050917229000
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T03:39:31.479Z,161050917147900
"""Ravi @ xn9mvyMGGz"" checks",2021-01-13T03:39:29.568Z,161050916956900
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T03:39:22.506Z,161050916250600
"""Asher @ 19TVcwV9oC"" checks",2021-01-13T03:39:17.312Z,161050915731200
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T03:39:12.010Z,161050915201100
"Flop:  [9♦, K♦, 8♥]",2021-01-13T03:39:07.969Z,161050914797100
"""Asher @ 19TVcwV9oC"" checks",2021-01-13T03:39:07.164Z,161050914716500
"""BJ @ ZvsiqtjDfV"" calls 20",2021-01-13T03:39:06.323Z,161050914632300
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:39:05.427Z,161050914542800
"""trav 2.0 @ KSAenvQzCz"" folds",2021-01-13T03:39:04.545Z,161050914454600
"""Tuts 2021 @ jmPBr71waH"" calls 20",2021-01-13T03:38:55.043Z,161050913504400
"""Ravi @ xn9mvyMGGz"" calls 20",2021-01-13T03:38:51.065Z,161050913106600
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-13T03:38:47.489Z,161050912749000
"""Cody @ HO1vaicBKi"" folds",2021-01-13T03:38:32.957Z,161050911295800
"""Asher @ 19TVcwV9oC"" posts a big blind of 20",2021-01-13T03:38:31.529Z,161050911153011
"""BJ @ ZvsiqtjDfV"" posts a small blind of 10",2021-01-13T03:38:31.529Z,161050911153010
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (964) | #2 ""Asher @ 19TVcwV9oC"" (394) | #3 ""Cody @ HO1vaicBKi"" (1260) | #5 ""Gautam @ XR0UMSLq50"" (3004) | #6 ""Ravi @ xn9mvyMGGz"" (1856) | #8 ""Tuts 2021 @ jmPBr71waH"" (940) | #9 ""trav 2.0 @ KSAenvQzCz"" (970) | #10 ""Tony @ I8y9iW09Dh"" (3612)",2021-01-13T03:38:31.529Z,161050911153001
"-- starting hand #43  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-13T03:38:31.529Z,161050911153000
"""BJ @ ZvsiqtjDfV"" shows a 7♣, J♥.",2021-01-13T03:38:29.216Z,161050910921700
"""Ravi @ xn9mvyMGGz"" shows a 10♦, 3♦.",2021-01-13T03:38:29.209Z,161050910920900
"""Tuts 2021 @ jmPBr71waH"" shows a K♦, Q♦.",2021-01-13T03:38:27.414Z,161050910741400
"-- ending hand #42 --",2021-01-13T03:38:26.492Z,161050910649302
"""Gautam @ XR0UMSLq50"" collected 250 from pot",2021-01-13T03:38:26.492Z,161050910649301
"Uncalled bet of 100 returned to ""Gautam @ XR0UMSLq50""",2021-01-13T03:38:26.492Z,161050910649300
"""Cody @ HO1vaicBKi"" folds",2021-01-13T03:38:25.674Z,161050910568100
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T03:38:09.962Z,161050908996300
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:38:09.121Z,161050908912200
"""Gautam @ XR0UMSLq50"" bets 100",2021-01-13T03:38:01.456Z,161050908145700
"""Cody @ HO1vaicBKi"" checks",2021-01-13T03:37:47.788Z,161050906778900
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T03:37:45.512Z,161050906551300
"River: 8♠, A♠, 7♠, 8♣ [Q♠]",2021-01-13T03:37:42.347Z,161050906235200
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T03:37:41.539Z,161050906153900
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T03:37:36.335Z,161050905633500
"""Cody @ HO1vaicBKi"" checks",2021-01-13T03:37:34.715Z,161050905471600
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T03:37:32.474Z,161050905247500
"Turn: 8♠, A♠, 7♠ [8♣]",2021-01-13T03:37:29.530Z,161050904953200
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T03:37:28.717Z,161050904871800
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T03:37:24.765Z,161050904476600
"""Cody @ HO1vaicBKi"" checks",2021-01-13T03:37:22.953Z,161050904295400
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T03:37:17.732Z,161050903773300
"Flop:  [8♠, A♠, 7♠]",2021-01-13T03:37:14.886Z,161050903488700
"""Gautam @ XR0UMSLq50"" calls 60",2021-01-13T03:37:14.079Z,161050903407900
"""Cody @ HO1vaicBKi"" calls 60",2021-01-13T03:37:12.312Z,161050903231300
"""BJ @ ZvsiqtjDfV"" calls 60",2021-01-13T03:37:09.637Z,161050902963800
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:36:49.998Z,161050900999900
"""trav 2.0 @ KSAenvQzCz"" folds",2021-01-13T03:36:49.117Z,161050900911800
"""Tuts 2021 @ jmPBr71waH"" raises to 60",2021-01-13T03:36:48.269Z,161050900827000
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:36:43.948Z,161050900394900
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-13T03:36:43.062Z,161050900306300
"""Cody @ HO1vaicBKi"" calls 20",2021-01-13T03:36:34.346Z,161050899434700
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:36:32.867Z,161050899286800
"""BJ @ ZvsiqtjDfV"" posts a big blind of 20",2021-01-13T03:36:29.471Z,161050898947211
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-13T03:36:29.471Z,161050898947210
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (1024) | #2 ""Asher @ 19TVcwV9oC"" (394) | #3 ""Cody @ HO1vaicBKi"" (1320) | #5 ""Gautam @ XR0UMSLq50"" (2814) | #6 ""Ravi @ xn9mvyMGGz"" (1856) | #8 ""Tuts 2021 @ jmPBr71waH"" (1000) | #9 ""trav 2.0 @ KSAenvQzCz"" (970) | #10 ""Tony @ I8y9iW09Dh"" (3622)",2021-01-13T03:36:29.471Z,161050898947201
"-- starting hand #42  (No Limit Texas Hold'em) (dealer: ""trav 2.0 @ KSAenvQzCz"") --",2021-01-13T03:36:29.471Z,161050898947200
"-- ending hand #41 --",2021-01-13T03:36:26.545Z,161050898654602
"""Tony @ I8y9iW09Dh"" collected 210 from pot",2021-01-13T03:36:26.545Z,161050898654601
"Uncalled bet of 70 returned to ""Tony @ I8y9iW09Dh""",2021-01-13T03:36:26.545Z,161050898654600
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:36:25.735Z,161050898573600
"""Tony @ I8y9iW09Dh"" bets 70",2021-01-13T03:36:16.003Z,161050897600400
"Flop:  [3♥, 6♦, 3♣]",2021-01-13T03:36:08.365Z,161050896836600
"""Asher @ 19TVcwV9oC"" calls 100",2021-01-13T03:36:07.548Z,161050896754800
"""Tony @ I8y9iW09Dh"" raises to 100",2021-01-13T03:36:03.475Z,161050896347600
"""trav 2.0 @ KSAenvQzCz"" folds",2021-01-13T03:35:42.729Z,161050894273000
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:35:41.869Z,161050894187000
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:35:32.396Z,161050893239700
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T03:35:31.513Z,161050893151400
"""Cody @ HO1vaicBKi"" folds",2021-01-13T03:35:27.909Z,161050892791000
"""Asher @ 19TVcwV9oC"" raises to 60",2021-01-13T03:35:21.690Z,161050892169400
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T03:35:18.446Z,161050891844700
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-13T03:35:14.513Z,161050891451411
"""trav 2.0 @ KSAenvQzCz"" posts a small blind of 10",2021-01-13T03:35:14.513Z,161050891451410
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (1024) | #2 ""Asher @ 19TVcwV9oC"" (494) | #3 ""Cody @ HO1vaicBKi"" (1320) | #5 ""Gautam @ XR0UMSLq50"" (2814) | #6 ""Ravi @ xn9mvyMGGz"" (1856) | #8 ""Tuts 2021 @ jmPBr71waH"" (1000) | #9 ""trav 2.0 @ KSAenvQzCz"" (980) | #10 ""Tony @ I8y9iW09Dh"" (3512)",2021-01-13T03:35:14.513Z,161050891451401
"-- starting hand #41  (No Limit Texas Hold'em) (dealer: ""Tuts 2021 @ jmPBr71waH"") --",2021-01-13T03:35:14.513Z,161050891451400
"""BJ @ ZvsiqtjDfV"" shows a Q♠, 6♥.",2021-01-13T03:35:11.493Z,161050891149300
"""Ravi @ xn9mvyMGGz"" shows a 6♠, J♦.",2021-01-13T03:35:11.252Z,161050891125200
"-- ending hand #40 --",2021-01-13T03:35:10.196Z,161050891019702
"""Tony @ I8y9iW09Dh"" collected 490 from pot",2021-01-13T03:35:10.196Z,161050891019701
"Uncalled bet of 120 returned to ""Tony @ I8y9iW09Dh""",2021-01-13T03:35:10.196Z,161050891019700
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:35:09.390Z,161050890939000
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T03:34:56.461Z,161050889646200
"""Tony @ I8y9iW09Dh"" raises to 240",2021-01-13T03:34:53.354Z,161050889335400
"""Tuts 2021 @ jmPBr71waH"" bets 120",2021-01-13T03:34:46.370Z,161050888637000
"River: Q♣, 4♦, J♣, 6♣ [4♥]",2021-01-13T03:34:31.092Z,161050887110000
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T03:34:30.285Z,161050887028600
"""BJ @ ZvsiqtjDfV"" calls 50",2021-01-13T03:34:22.434Z,161050886243400
"""Tony @ I8y9iW09Dh"" calls 50",2021-01-13T03:34:21.596Z,161050886159700
"""trav 2.0 @ KSAenvQzCz"" folds",2021-01-13T03:34:17.484Z,161050885748400
"""Tuts 2021 @ jmPBr71waH"" bets 50",2021-01-13T03:34:15.548Z,161050885554900
"Turn: Q♣, 4♦, J♣ [6♣]",2021-01-13T03:34:06.197Z,161050884620100
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T03:34:05.384Z,161050884538500
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T03:34:01.728Z,161050884172900
"""Tony @ I8y9iW09Dh"" checks",2021-01-13T03:34:00.550Z,161050884055000
"""trav 2.0 @ KSAenvQzCz"" checks",2021-01-13T03:33:59.668Z,161050883966900
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T03:33:52.011Z,161050883201200
"Flop:  [Q♣, 4♦, J♣]",2021-01-13T03:33:45.427Z,161050882542800
"""trav 2.0 @ KSAenvQzCz"" checks",2021-01-13T03:33:44.611Z,161050882461200
"""Tuts 2021 @ jmPBr71waH"" calls 20",2021-01-13T03:33:41.049Z,161050882105000
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:33:37.927Z,161050881792800
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-13T03:33:37.030Z,161050881703100
"""Cody @ HO1vaicBKi"" folds",2021-01-13T03:33:33.901Z,161050881390100
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:33:32.138Z,161050881213900
"""BJ @ ZvsiqtjDfV"" calls 20",2021-01-13T03:33:31.309Z,161050881131000
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-13T03:33:28.044Z,161050880804400
"""trav 2.0 @ KSAenvQzCz"" posts a big blind of 20",2021-01-13T03:33:25.755Z,161050880575611
"""Tuts 2021 @ jmPBr71waH"" posts a small blind of 10",2021-01-13T03:33:25.755Z,161050880575610
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (1094) | #2 ""Asher @ 19TVcwV9oC"" (494) | #3 ""Cody @ HO1vaicBKi"" (1320) | #5 ""Gautam @ XR0UMSLq50"" (2834) | #6 ""Ravi @ xn9mvyMGGz"" (1856) | #8 ""Tuts 2021 @ jmPBr71waH"" (1190) | #9 ""trav 2.0 @ KSAenvQzCz"" (1000) | #10 ""Tony @ I8y9iW09Dh"" (3212)",2021-01-13T03:33:25.755Z,161050880575601
"-- starting hand #40  (No Limit Texas Hold'em) (dealer: ""Ravi @ xn9mvyMGGz"") --",2021-01-13T03:33:25.755Z,161050880575600
"-- ending hand #39 --",2021-01-13T03:33:22.830Z,161050880283102
"""Cody @ HO1vaicBKi"" collected 610 from pot",2021-01-13T03:33:22.830Z,161050880283101
"Uncalled bet of 305 returned to ""Cody @ HO1vaicBKi""",2021-01-13T03:33:22.830Z,161050880283100
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:33:22.025Z,161050880202600
"""Cody @ HO1vaicBKi"" raises to 405",2021-01-13T03:33:20.409Z,161050880041000
"""Tony @ I8y9iW09Dh"" bets 100",2021-01-13T03:33:03.732Z,161050878373300
"River: 3♦, 4♦, 2♣, 4♠ [5♣]",2021-01-13T03:32:48.721Z,161050876872600
"""Tony @ I8y9iW09Dh"" calls 80",2021-01-13T03:32:47.914Z,161050876791500
"""Cody @ HO1vaicBKi"" bets 80",2021-01-13T03:32:46.518Z,161050876651900
"""Tony @ I8y9iW09Dh"" checks",2021-01-13T03:32:31.482Z,161050875148200
"Turn: 3♦, 4♦, 2♣ [4♠]",2021-01-13T03:32:29.997Z,161050874999900
"""Cody @ HO1vaicBKi"" calls 50",2021-01-13T03:32:29.191Z,161050874919200
"""Tony @ I8y9iW09Dh"" bets 50",2021-01-13T03:32:27.831Z,161050874783200
"Flop:  [3♦, 4♦, 2♣]",2021-01-13T03:32:21.684Z,161050874168500
"""Tony @ I8y9iW09Dh"" calls 60",2021-01-13T03:32:20.856Z,161050874085700
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:32:19.302Z,161050873930300
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:32:11.274Z,161050873127500
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T03:32:10.381Z,161050873038200
"""Cody @ HO1vaicBKi"" raises to 60",2021-01-13T03:32:05.855Z,161050872585600
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:31:59.026Z,161050871902700
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T03:31:58.175Z,161050871817600
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-13T03:31:54.139Z,161050871414800
"""trav 2.0 @ KSAenvQzCz"" folds",2021-01-13T03:31:46.512Z,161050870651200
"""Tuts 2021 @ jmPBr71waH"" posts a big blind of 20",2021-01-13T03:31:39.894Z,161050869990012
"""Ravi @ xn9mvyMGGz"" posts a small blind of 10",2021-01-13T03:31:39.894Z,161050869990011
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (1094) | #2 ""Asher @ 19TVcwV9oC"" (494) | #3 ""Cody @ HO1vaicBKi"" (1000) | #5 ""Gautam @ XR0UMSLq50"" (2834) | #6 ""Ravi @ xn9mvyMGGz"" (1866) | #8 ""Tuts 2021 @ jmPBr71waH"" (1210) | #9 ""trav 2.0 @ KSAenvQzCz"" (1000) | #10 ""Tony @ I8y9iW09Dh"" (3502)",2021-01-13T03:31:39.894Z,161050869990002
"-- starting hand #39  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-13T03:31:39.894Z,161050869990001
"The player ""Cody @ HO1vaicBKi"" joined the game with a stack of 1000.",2021-01-13T03:31:39.894Z,161050869990000
"-- ending hand #38 --",2021-01-13T03:31:33.850Z,161050869385101
"""BJ @ ZvsiqtjDfV"" collected 1094 from pot with Flush, Ah High (combination: A♥, Q♥, 9♥, 8♥, 4♥)",2021-01-13T03:31:33.850Z,161050869385100
"River: Q♥, 2♣, 8♥, 9♥ [5♠]",2021-01-13T03:31:30.829Z,161050869083700
"Turn: Q♥, 2♣, 8♥ [9♥]",2021-01-13T03:31:27.801Z,161050868780300
"Flop:  [Q♥, 2♣, 8♥]",2021-01-13T03:31:24.776Z,161050868477700
"""Asher @ 19TVcwV9oC"" shows a A♣, K♠.",2021-01-13T03:31:22.518Z,161050868251900
"""BJ @ ZvsiqtjDfV"" shows a A♥, 4♥.",2021-01-13T03:31:21.845Z,161050868184900
"Uncalled bet of 2 returned to ""Asher @ 19TVcwV9oC""",2021-01-13T03:31:21.737Z,161050868173800
"""BJ @ ZvsiqtjDfV"" calls 442 and go all in",2021-01-13T03:31:20.925Z,161050868092600
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:31:20.091Z,161050868009200
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:30:53.258Z,161050865325900
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:30:09.844Z,161050860984500
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T03:30:08.954Z,161050860895500
"""Asher @ 19TVcwV9oC"" raises to 444",2021-01-13T03:30:01.443Z,161050860144400
"""BJ @ ZvsiqtjDfV"" calls 120",2021-01-13T03:29:38.058Z,161050857805900
"""Tony @ I8y9iW09Dh"" raises to 120",2021-01-13T03:29:37.092Z,161050857709300
"""trav 2.0 @ KSAenvQzCz"" folds",2021-01-13T03:29:33.383Z,161050857338500
"""Tuts 2021 @ jmPBr71waH"" raises to 60",2021-01-13T03:29:32.523Z,161050857252400
"""Ravi @ xn9mvyMGGz"" posts a big blind of 20",2021-01-13T03:29:25.912Z,161050856591410
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-13T03:29:25.912Z,161050856591409
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (442) | #2 ""Asher @ 19TVcwV9oC"" (936) | #5 ""Gautam @ XR0UMSLq50"" (2844) | #6 ""Ravi @ xn9mvyMGGz"" (1886) | #8 ""Tuts 2021 @ jmPBr71waH"" (1270) | #9 ""trav 2.0 @ KSAenvQzCz"" (1000) | #10 ""Tony @ I8y9iW09Dh"" (3622)",2021-01-13T03:29:25.912Z,161050856591401
"-- starting hand #38  (No Limit Texas Hold'em) (dead button) --",2021-01-13T03:29:25.912Z,161050856591400
"""Gautam @ XR0UMSLq50"" shows a Q♣, Q♥.",2021-01-13T03:29:23.743Z,161050856374300
"""BJ @ ZvsiqtjDfV"" shows a 7♣, K♥.",2021-01-13T03:29:23.103Z,161050856310400
"""Tony @ I8y9iW09Dh"" shows a 5♣, 5♦.",2021-01-13T03:29:21.522Z,161050856152300
"-- ending hand #37 --",2021-01-13T03:29:20.872Z,161050856087302
"""Gautam @ XR0UMSLq50"" collected 300 from pot",2021-01-13T03:29:20.872Z,161050856087301
"Uncalled bet of 200 returned to ""Gautam @ XR0UMSLq50""",2021-01-13T03:29:20.872Z,161050856087300
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T03:29:20.059Z,161050856005900
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:29:19.221Z,161050855922200
"""Gautam @ XR0UMSLq50"" bets 200",2021-01-13T03:29:17.458Z,161050855745900
"Flop:  [3♦, 8♥, A♣]",2021-01-13T03:29:04.455Z,161050854445600
"""BJ @ ZvsiqtjDfV"" calls 100",2021-01-13T03:29:03.649Z,161050854365000
"""Tony @ I8y9iW09Dh"" calls 100",2021-01-13T03:29:02.801Z,161050854280200
"The admin approved the player ""Cody @ HO1vaicBKi"" participation with a stack of 1000.",2021-01-13T03:29:00.045Z,161050854005100
"""Gautam @ XR0UMSLq50"" raises to 100",2021-01-13T03:28:55.403Z,161050853540400
"The player ""Cody @ HO1vaicBKi"" requested a seat.",2021-01-13T03:28:55.388Z,161050853538900
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:28:50.186Z,161050853018700
"""BJ @ ZvsiqtjDfV"" calls 50",2021-01-13T03:28:49.339Z,161050852933900
"""Tony @ I8y9iW09Dh"" raises to 50",2021-01-13T03:28:46.966Z,161050852696700
"""trav 2.0 @ KSAenvQzCz"" folds",2021-01-13T03:28:28.167Z,161050850816800
